id,latitude,longitude,population
Deelen,52.06666667,5.9,1220423
Burgemeester Beinsdorp,52.85,0.066666667,1221451
Egede,52.44027778,6.45,1221526
Eursinge,52.77777778,6.444444444,1221569
Boekend,51.38333333,6.116666667,1221670
Sandebuur,53.17222222,6.455555556,1221685
Zeelst,51.41666667,0.083333333,1222056
Mariahout,51.53333333,0.083333333,1222176
Visberg,51.55,0.066666667,1222194
Timmereind,51.36666667,0.083333333,1222690
Waarland,52.73333333,4.833333333,1222959
Roodenhoek,51.36666667,3.633333333,1223400
Wildeplaats,53.01666667,0.933333333,1223450
Doornspijk,52.41666667,5.816666667,1223482
Crapoel,50.8,5.883333333,1223736
Usquert,53.4,0.6,1224145
Hatenboer,51.18333333,5.95,1225808
Nieuw-Vossemeer,51.58333333,0.066666667,1225901
Bronsveen,53.1,0.033333333,1226048
Twello,52.23333333,6.1,1226853
Tielse Hoeve,51.63333333,0.083333333,1227014
Geulhem,50.86666667,5.783333333,1227698
Overloon,51.56666667,0.083333333,1227912
Lammerburen,53.3,0.35,1228180
Ockhuizen,52.12777778,4.983333333,1228733
Leuth,51.83333333,5.983333333,1228915
Sleen,52.77083333,6.802777778,1229014
Heurne,52.03333333,6.45,1229227
Halfmijl,51.41666667,0.083333333,1229570
Mortel,51.26666667,5.933333333,1229628
De Meene,52.62222222,6.666666667,1230321
Schoonenburg,51.76666667,5.783333333,1230710
Vredenheim,52.93888889,6.636111111,1230771
Benthuizen,52.07777778,4.533333333,1231161
Roeven,51.26666667,5.75,1231306
Laagriebroek,51.5,6,1231920
Wijthmen,52.4875,6.166666667,1231954
Heumen,51.76666667,5.85,1231962
Broekkant,51.28333333,0.083333333,1232006
Hem,52.66666667,5.183333333,1232091
Nattenhoven,51.01666667,5.783333333,1232136
Kamp,51.78333333,5.933333333,1232201
Kortenoord,51.96805556,4.616666667,1232307
Overslag,51.2,3.883333333,1232872
Olland,51.56666667,0.083333333,1232962
Heinkenszand,51.46666667,3.816666667,1232979
Steelhoven,51.66666667,0.066666667,1233192
Scharl,52.86666667,5.4,1234291
Eemten,52.67222222,6.329166667,1234320
West-Graftdijk,52.55,4.8,1235041
Oude Bildtdijk,53.3,5.683333333,1235312
Salverd,53.18333333,5.583333333,1235651
Achter-Lindt,51.81944444,4.566666667,1235738
Noordlaren,53.11666667,0.666666667,1235878
Albergen,52.37083333,6.75,1236123
Barendrecht,51.85694444,4.533333333,1236230
Achterste Heikant,51.33333333,0.083333333,1236340
Voorsterveld,51.1,6.033333333,1236553
Oudwoude,53.28333333,6.116666667,1237119
Oldeouwer,52.91666667,5.8,1237234
Leutes,51.93333333,5.55,1237556
Lalleweer,53.28333333,0.1,1237669
Klein Groningen,53.05,6.216666667,1237721
Zierikzee,51.65,3.916666667,1238216
Hoogewaard,51.95416667,4.95,1238248
Klein-Brabant,51.31666667,3.516666667,1239455
Wahlwiller,50.81666667,5.95,1239551
Koudhoorn,52.23333333,5.666666667,1239817
Veers,51.28333333,6.05,1240032
Luissel,51.58333333,0.083333333,1240510
Kruiningen,51.45,4.033333333,1240597
De Tuut,51.83333333,5.6,1240965
Lauwersoog,53.4,0.183333333,1240988
Nieuwersluis,52.2,5.016666667,1241000
Sinoutskerke,51.46666667,3.866666667,1241426
Huizerhoogt,52.28333333,5.25,1241668
Hoek,51.88333333,5.7,1241986
Uffelsen,51.18333333,5.8,1242275
Zevenbergen,51.71666667,0.083333333,1243350
Wadway,52.7,4.983333333,1243455
Meerland,53.16666667,0.033333333,1243543
Noordeinde,51.5,3.916666667,1243921
Wirdumerdraai,53.3,0.783333333,1244172
Noordwijk,53.16666667,0.25,1244599
Vredepeel,51.55,5.883333333,1244896
Heemskerk,52.51666667,4.666666667,1244984
Almere Hout,52.33333333,5.3,1245428
Greffelkamp,51.95,6.116666667,1245494
Höfke,50.78333333,5.916666667,1245533
Veldwijk,52.11666667,6.316666667,1245643
Beers,51.71666667,0.083333333,1245853
Pandelaarse Kampen,51.55,0.083333333,1246343
Breedenbroek,51.88333333,6.466666667,1246356
De Dood,51.51666667,0.066666667,1246803
Wekerom,52.11666667,5.716666667,1247091
Meerenbroek,51.96666667,6.233333333,1247263
Eekwerderdraai,53.3,0.783333333,1247763
Huinen,52.23333333,5.6,1247975
Fatum,53.15,5.583333333,1248039
Kortgerecht,51.92777778,5.116666667,1248073
Tongerlo,51.43333333,6.033333333,1248133
Berghem,50.8,5.9,1248433
Roggelsedijk,51.31666667,5.883333333,1248764
Schillaard,53.11666667,5.7,1248896
Spijk,51.85,6.15,1249011
Noordhaffel,53.03333333,4.783333333,1249291
Iniaheide,53.15,6,1249376
Vuile Riete,52.63333333,6.477777778,1249551
Dieverbrug,52.84722222,6.341666667,1249779
Keent,51.76666667,0.083333333,1250079
Heineburen,53.11666667,0.283333333,1250116
Elahuizen,52.93333333,5.533333333,1250148
Hooge Zwaluwe,51.68333333,0.066666667,1250242
De Schans,52.62361111,6.616666667,1250494
Nijetrijne,52.85,5.916666667,1250731
Deersum ,53.08333333,5.716666667,1250894
Moesel,51.23333333,5.716666667,1251008
Randwijk,51.95,5.716666667,1251097
De Rotte,51.96944444,4.533333333,1251249
Loosbroek,51.66666667,0.083333333,1251425
Essebroek,51.96666667,5.483333333,1251559
Heldensedijk,51.33333333,5.916666667,1251619
Steenwijksmoer,52.66944444,6.698611111,1251729
Heuvel,51.38333333,0.083333333,1251820
Heurne,51.9,6.566666667,1252047
Duurkenakker,53.13333333,0.9,1252097
Budel,51.26666667,0.083333333,1252896
Kuinre,52.7875,5.833333333,1252946
Waterakkers,52.5,4.65,1252989
Foxham,53.16666667,0.716666667,1253056
Millert,51.25,5.8,1253283
Koningsoord,53.43333333,0.8,1253686
"Koolwijk, North Brabant",51.76666667,0.083333333,1254092
Dijkerstraat,51.23333333,5.683333333,1254312
Brinke,51.95,6.683333333,1254503
Rechteren,52.49444444,6.283333333,1254884
Langereit,51.53333333,0.066666667,1255707
Wijbosch,51.61666667,0.083333333,1255822
De Belt,52.63888889,6.533333333,1255963
De Buurt,52.7,5.066666667,1256085
Nieuwdorp,51.46666667,3.733333333,1256542
Breeveld,52.10416667,4.916666667,1256786
Steenvak,53.31666667,6.1,1256864
Vilgert,51.41666667,6.166666667,1256928
De Rijp,52.56666667,4.85,1257005
Nigtevecht,52.27361111,5.016666667,1257277
Waver,52.25,4.916666667,1257295
Lopik,51.97222222,4.933333333,1257381
Bosje,53.02361111,6.868055556,1257674
Scheemda,53.16666667,0.966666667,1257699
Eversdijk,51.46666667,3.95,1257933
Heeten,52.33194444,6.266666667,1258011
Haaren,51.6,0.083333333,1258034
Boskamp,52.33055556,6.116666667,1258041
Colonjes,51.76666667,5.933333333,1258139
Ankum,52.52083333,6.233333333,1258370
Ballum,53.45,5.683333333,1258817
Baarschot,51.58333333,0.066666667,1258832
Broek,51.93194444,4.966666667,1259003
's-Heer Hendrikskinderen,51.5,3.866666667,1259011
Tjerkgaast,52.9,5.683333333,1259047
Nieuwe Bildtzijl,53.31666667,5.716666667,1259107
Nieuw-Reemst,52.05,5.766666667,1259232
Barnflair,52.85,0.066666667,1259759
Doldersum,52.88611111,6.244444444,1260016
Zenderen,52.32361111,6.716666667,1260156
Simonshoek,51.35,5.883333333,1260395
Ooijen,51.51666667,6.15,1260646
Oosteinde,52.2125,4.5,1260723
Vilt,50.85,5.816666667,1260743
De Woude,52.55,4.783333333,1261038
't Zand,51.88333333,5.883333333,1261225
Lichtenvoorde,51.98333333,6.566666667,1261616
Echtenerbrug,52.86666667,5.816666667,1261748
Boomen,51.41666667,0.083333333,1261758
Hussenberg,50.93333333,5.766666667,1261795
Bijvanck,52.28333333,5.283333333,1262175
Oudeschans,53.13333333,0.133333333,1263207
Boterwijk,51.5,0.083333333,1263466
Aerdenhout,52.36666667,4.6,1263616
Eindje,51.43333333,0.083333333,1264082
Knuitershoek,51.4,3.966666667,1264116
Vorchten,52.4,6.116666667,1264232
Molenveld,51.35,0.083333333,1264857
Dinxperlo,51.86666667,6.483333333,1264957
Loons Hoekje,51.65,0.083333333,1265605
Leemdobben,52.95,0.15,1266133
Zevenhoven,52.18194444,4.766666667,1266687
Rockanje,51.87222222,4.066666667,1266889
Stierop,52.53333333,4.766666667,1266955
Vlake,51.46666667,4.016666667,1266997
Echterbosch,51.06666667,5.983333333,1267010
Buttinge,51.51666667,3.566666667,1267013
Rauwerd,53.1,5.75,1267112
Warns,52.86666667,5.416666667,1267184
Over de Dijk,52.96666667,0.166666667,1267213
Waanskinderen,51.5,3.933333333,1267704
Elft,52.9,4.983333333,1267839
Lierhand,51.98611111,4.266666667,1268704
Deinum ,53.2,5.716666667,1269307
Broek op Langedijk,52.66666667,4.816666667,1269505
Neck,52.51666667,4.916666667,1269609
Arnhem,51.98333333,5.916666667,1269622
Seters,51.6,0.066666667,1269814
Bolberg,51.53333333,0.066666667,1269869
Demen,51.8,0.083333333,1270226
De Hoek,52.3,4.716666667,1270262
Schans,51.26666667,5.916666667,1270763
Groessen,51.93333333,6.033333333,1270763
Goessche Sas,51.53333333,3.933333333,1271193
Zwaagwesteinde ,53.26666667,6.05,1271419
Molecaten,52.46666667,6.05,1271632
Lunssloten,52.69861111,6.415277778,1271676
Damwâld ,53.28333333,6,1271677
Driehoek,51.6,0.083333333,1271767
Boelenslaan,53.16666667,6.15,1271775
Sijbekarspel,52.7,5,1271797
Terstraten,50.91666667,5.866666667,1272028
Stokt,51.48333333,6.15,1272300
Achthuizen,51.6875,4.266666667,1272325
De Horn,52.3,5.066666667,1272368
Almere Buiten,52.4,5.283333333,1272519
Vlagberg,51.6,0.083333333,1272584
Zandvoort,51.88333333,5.95,1272701
Voortje,51.41666667,0.083333333,1272874
Groesbeek,51.78333333,5.933333333,1272967
Lies,53.4,5.333333333,1273091
Philippine,51.28333333,3.766666667,1273287
Keent,51.23333333,5.7,1273792
Midwolda,53.18333333,0.1,1275113
Grootschermer,52.58333333,4.85,1275121
Zandeind,51.51666667,0.083333333,1275443
Capelle aan den IJssel,51.92916667,4.566666667,1276302
Grootwijngaarden,52.98333333,5.983333333,1276345
Roswinkel,52.8375,7.038888889,1276718
Kinderbos,51.55,0.083333333,1276793
Etten-Leur,51.56666667,0.066666667,1277283
Gendijk,51.25,5.983333333,1278084
Oldelamer,52.86666667,5.933333333,1278300
Kade,51.61666667,0.066666667,1278807
Rolde,52.98472222,6.648611111,1279368
Valkenswaard,51.35,0.083333333,1279423
Oud-Diemen,52.35,4.966666667,1279473
Hooibergen,52.85,5.583333333,1279576
Stolpen,52.81666667,4.733333333,1279686
Driehuizen,51.63333333,0.083333333,1280061
Makkum,53.05,5.4,1280116
Huij,51.7,0.083333333,1280244
Lijnden,52.35,4.766666667,1280301
Drogt,52.65972222,6.406944444,1280416
Beertsenhoven,50.83333333,5.883333333,1281007
Reeuwijk-Dorp,52.05555556,4.683333333,1281018
Neerbeek,50.95,5.816666667,1281130
Hulsen,52.37916667,6.466666667,1281159
Hartwerd,53.06666667,5.566666667,1281159
Dieren,52.05,6.133333333,1281260
Sirjansland,51.68333333,4.033333333,1281434
Saaxumhuizen,53.36666667,0.483333333,1281649
Geffen,51.73333333,0.083333333,1281748
Moesdijk,51.25,5.733333333,1281805
Pelikaan,51.63333333,0.066666667,1281814
Luchtenveld,53.15,6.15,1281846
Avest,52.06666667,6.583333333,1282050
Bontebok,52.96666667,6.016666667,1282123
Westerklief,52.9,4.95,1282177
Mun,51.73333333,0.083333333,1282874
Dussen,51.71666667,0.066666667,1283100
Exel-Tol,52.18333333,6.383333333,1283158
Stokkum,51.88333333,6.216666667,1283459
Woudsend,52.95,5.633333333,1283470
Varsseveld,51.95,6.466666667,1283551
Dronrijp ,53.2,5.65,1283822
Witharen,52.56111111,6.383333333,1283874
Biezenmortel,51.61666667,0.083333333,1283905
Zwagerveen,53.26666667,6.083333333,1284179
Het Heike,51.41666667,0.083333333,1284262
Marum,53.13333333,0.25,1284288
Grijpskerke,51.53333333,3.566666667,1284677
Hessum,52.5125,6.3,1284770
Molenbelt,52.30138889,6.133333333,1285640
Negenhuizen,51.96111111,4.316666667,1285934
Ugchelen,52.18333333,5.933333333,1286235
Bloemendaal,52.4,4.616666667,1286317
Halfweg,53.3,6.25,1286318
Schutsboom,51.5,0.083333333,1286489
Schoor,51.26666667,5.766666667,1286801
Oss,51.75,0.083333333,1286853
Longerhouw,53.06666667,5.483333333,1287226
't Kret,53.2,0.35,1287444
Gieten,53.00416667,6.763888889,1287486
Rijpelberg,51.48333333,0.083333333,1287591
Jorwerd ,53.15,5.716666667,1287605
Tuil,51.81666667,5.233333333,1287906
Tuindorp,51.85,6.1,1288191
Mamelis,50.8,5.966666667,1288265
Retranchement,51.35,3.383333333,1288376
Bouchauterhaven,51.26666667,3.716666667,1288737
Haanrade,50.88333333,6.083333333,1288768
Oostendam,51.85277778,4.633333333,1289049
De Zilk,52.30277778,4.533333333,1289087
De Horck,51.23333333,5.883333333,1289178
Aan Reijans,51.05,5.933333333,1289477
Het Woud,52.65,4.666666667,1289574
's-Graveland,52.23333333,5.116666667,1289682
Mossel,52.11666667,6.383333333,1289691
Electra,53.3,0.35,1289778
Boornzwaag,52.96666667,5.75,1290293
Nederheide,51.5,0.066666667,1290408
Heer,50.83333333,5.733333333,1290626
Kortehemmen,53.06666667,6.083333333,1290814
Keske,51.5,0.083333333,1290858
Holysloot,52.41666667,5.033333333,1291079
Serooskerke,51.7,3.816666667,1291225
Enzelens,53.3,0.766666667,1291745
De Cocksdorp,53.15,4.866666667,1292607
Escharen,51.73333333,0.083333333,1292847
Sponturfwijk,52.60694444,6.416666667,1293013
Veessen,52.38333333,6.083333333,1293055
Rien,53.1,5.65,1293194
Veldstreek,53.1,0.316666667,1293245
Reth,51.43333333,0.066666667,1293756
Gnephoek,52.14027778,4.616666667,1294332
Middelveen,52.65694444,6.422222222,1294958
De Hoek,51.35,0.083333333,1295237
Kootstertille,53.21666667,6.1,1295997
Schaapsbrug,51.28333333,5.9,1296327
Hoorn,53.4,5.35,1296540
Brem,51.58333333,0.083333333,1296638
Rutten,52.8,5.7,1296743
Groot-Abeele,51.46666667,3.616666667,1297437
't Zand,51.48333333,0.066666667,1297629
Nieuw-Gassel,51.73333333,0.083333333,1297698
Broekhuizen,52.69444444,6.266666667,1297804
Serooskerke,51.55,3.6,1297887
Bladel,51.36666667,0.083333333,1298045
Nunhem,51.25,5.966666667,1298265
Sibbe,50.85,5.833333333,1298323
Het Reidland,53.28333333,0.633333333,1298361
Rugdijk,51.58333333,0.083333333,1298443
De Heuvels,52.5125,5.883333333,1298605
Horsthoekerveld,52.38333333,6.016666667,1299286
Neerkant,51.36666667,0.083333333,1299302
Kwakkel,51.33333333,3.933333333,1299382
Groenlandsekade,52.23194444,4.966666667,1299601
Hakkelaarsbrug,52.31666667,5.1,1299625
Baanhoek,51.825,4.733333333,1299662
Beilervaart,52.86666667,6.452777778,1299726
Berg aan de Maas,51,5.766666667,1300096
Kuundert,51.48333333,0.083333333,1300647
Aalbeek,50.9,5.85,1300936
Boxtel,51.58333333,0.083333333,1301056
Veldzicht,51.3,3.633333333,1301367
Vogelfort,51.33333333,3.983333333,1301606
Holterbroek,52.26805556,6.383333333,1302158
Opwetten,51.45,0.083333333,1302431
Linde,52.27777778,6.233333333,1302820
Elshof,52.39305556,6.2,1303166
Beegden,51.18333333,5.916666667,1303361
Jannendorp,52.14305556,5.483333333,1303499
Achter-Thesinge,53.26666667,0.65,1303981
Garnwerd,53.3,0.483333333,1304196
Rheezerveen,52.56527778,6.516666667,1304532
Blijdenstein,52.7125,6.25,1304700
Tacozijl,52.86666667,5.65,1304908
Nijenklooster,53.33333333,0.833333333,1304916
Spoordonk,51.51666667,0.083333333,1304979
Hoefkens,51.71666667,0.083333333,1305396
Rijsbergen,51.51666667,0.066666667,1306502
Weijerswold,52.65694444,6.808333333,1306726
Nieuwe-Wetering,52.14027778,5.15,1307052
Dwarsdiep,53.01666667,0.933333333,1307284
Lytsewierrum,53.1,5.666666667,1307366
Nieuw-Namen,51.3,4.166666667,1307462
Schore,51.46666667,4,1307480
Driebergen,52.05,5.283333333,1307687
Zuiderburen,53.16666667,5.833333333,1308110
Doornenburg,51.88333333,6,1308155
Kameren,51.65,0.083333333,1308239
IJmuiden,52.46666667,4.6,1308513
Bergenhuizen,50.78333333,5.816666667,1308539
Imstenrade,50.85,5.983333333,1308541
Bontebrug,51.9,6.4,1308615
Brunsting,52.87083333,6.488888889,1308624
America,51.43333333,5.983333333,1308841
Anjum,53.36666667,6.133333333,1309016
Ridderkerk,51.87222222,4.6,1309190
Wezel,51.83333333,5.733333333,1309428
Holten,52.28055556,6.416666667,1309464
De Groe,51.48333333,3.9,1309713
Rukven,51.66666667,0.083333333,1310186
Lankum,53.18333333,5.516666667,1310206
't Haantje,52.61388889,6.6,1310640
Arkum,53.03333333,5.5,1310641
Sleeburg,51.76666667,5.8,1311163
Doodstil,53.38333333,0.666666667,1311613
Schinveld,50.96666667,5.983333333,1311677
Lagenheuvel,51.63333333,0.083333333,1311712
Middelaar,51.73333333,5.916666667,1311817
Vlissingen,51.45,3.566666667,1311958
Opwierde,53.3,0.866666667,1311997
Waardenburg,51.83333333,5.266666667,1312077
Ankeveense Rade,52.25,5.116666667,1312795
Hantumerhoek,53.36666667,5.983333333,1313694
't Veen,53.16666667,0.85,1313730
Oldetrijne,52.86666667,5.95,1313866
Reeuwijk,52.04583333,4.716666667,1313994
Sebaldeburen,53.21666667,0.3,1314033
Witrijt,51.3,0.083333333,1314191
Valkenhuizen,50.86666667,6,1314515
Zwijndrecht,51.81805556,4.633333333,1314538
Echteld,51.91666667,5.5,1315089
Heiveld,51.8,5.783333333,1315308
Anneville,51.53333333,0.066666667,1315644
Stolwijkersluis,52.00555556,4.716666667,1315757
's-Heerenhoek,51.45,3.766666667,1315817
Den Horn,53.21666667,0.433333333,1315951
Geerestein,52.08333333,5.416666667,1316016
Deurningen,52.30138889,6.833333333,1316779
Bornerbroek,52.30972222,6.65,1317327
Drunen,51.68333333,0.083333333,1317443
Warnsveld,52.15,6.233333333,1317614
Reek,51.73333333,0.083333333,1317726
Hekkum,53.28333333,0.516666667,1318134
Buitenpost,53.25,6.15,1318138
Geverik,50.93333333,5.783333333,1318340
Leimuiden,52.22361111,4.666666667,1318706
Bolenberg,51.3,6.116666667,1319018
Tussenklappen,53.13333333,0.85,1319360
Oudega,53.13333333,6,1319495
Waterstraat,51.46666667,0.083333333,1319505
Burghsluis,51.68333333,3.75,1319713
Terhagen,50.95,5.75,1320328
Blokum,53.25,0.716666667,1320473
Nijhuizum,52.98333333,5.483333333,1320548
Onnen,53.15,0.633333333,1321071
De Leuke,52.1,6.333333333,1321161
Vaartwijk,51.28333333,3.9,1321345
Schellach,51.51666667,3.65,1321571
Merkelbeek,50.95,5.933333333,1321673
Niftrik,51.8,5.666666667,1322176
Merum,51.16666667,5.966666667,1322267
Drachten,53.1,6.1,1322268
Scheepstal,51.5,0.083333333,1322518
Reedijk,51.81666667,4.45,1323118
Teijeburen,53.38333333,5.933333333,1323590
Luddeweer,53.25,0.733333333,1324180
Westerbork,52.85,6.608333333,1325094
Spoelwijk,52.08333333,4.683333333,1325389
Vorstenbosch,51.65,0.083333333,1325672
Liefkenshoek,51.41666667,0.066666667,1326079
Het Laar,51.51666667,0.083333333,1326087
Hantum,53.36666667,5.966666667,1326859
Warfhuizen,53.33333333,0.416666667,1326936
Markenbinnen,52.53333333,4.783333333,1326942
Welsum,52.52222222,6.283333333,1327015
Zweth,51.96111111,4.383333333,1327056
Scheemdermeer,53.16666667,0.983333333,1327325
"Boornzwaag, Lit",52.88333333,5.566666667,1327601
't Goy,52.00277778,5.216666667,1327809
Demmerik,52.20416667,4.916666667,1328057
Knollemanshoek,52.05,4.983333333,1328097
Hefswal,53.41666667,0.733333333,1328144
Leersum,52.01111111,5.416666667,1328576
Hof,51.35,5.883333333,1328848
Wierum,53.26666667,0.5,1328902
Eekwerd,53.31666667,0.783333333,1328947
Waterop,50.78333333,5.866666667,1329061
Barendrechtse Veer,51.83611111,4.516666667,1329227
Kasen,50.9,5.75,1329262
Aalzum,53.33333333,6,1329572
Miedum,53.16666667,5.55,1329687
Kaart,53.38333333,5.266666667,1329695
De Heiberg,51.5,0.066666667,1329918
Schoondorp,51.53333333,4.15,1330915
Spronk,52.45,5.933333333,1331089
Schans,51.35,0.083333333,1331491
Lippenwoude,52.96666667,5.65,1331682
Haelen,51.23333333,5.95,1331804
Broekenseind,51.38333333,0.083333333,1331819
Ommeren,51.95,5.5,1332022
Overschild,53.26666667,0.783333333,1332062
Ooij,51.86666667,5.933333333,1332070
Middelijk,51.46666667,6.033333333,1332096
Wieringerwerf-Zuid,52.83333333,5.016666667,1332377
Nieuwkoop,52.15138889,4.766666667,1332709
Angeren,51.91666667,5.966666667,1332710
Den Osse,51.73333333,3.9,1332765
Tinallinge,53.35,0.533333333,1333088
Horssen,51.85,5.616666667,1333108
Sexbierum,53.21666667,5.483333333,1333142
Boornbergum,53.08333333,6.05,1333146
Everland,51.48333333,0.066666667,1333148
Groenendijk,51.63333333,0.066666667,1333188
Klarenbeek,52.16666667,6.083333333,1333462
De Haar,52.06666667,6.433333333,1333837
Voorste Beersdonk,51.43333333,0.083333333,1333896
De Berg,51.66666667,0.083333333,1333991
Hooge Bijssel,52.38333333,5.733333333,1334326
Kruisberg,51.98333333,6.3,1334617
Brommelen,50.9,5.916666667,1335016
Oude Waranda,51.63333333,0.083333333,1335064
Boerelaan,53.13194444,6.491666667,1335136
Zwaag,52.66666667,5.066666667,1335181
Veldhoek,52.51111111,6.133333333,1335663
Heieind,51.43333333,0.083333333,1335921
Broek,51.51666667,0.083333333,1336180
Bus,51.58333333,0.083333333,1336183
Giesbeek,52,6.066666667,1336263
't Zandt,53.36666667,0.766666667,1336395
Wilsum,52.52916667,5.966666667,1336923
Schijf,51.48333333,0.066666667,1337364
Ulrum,53.35,0.333333333,1337461
Pandgat,51.51666667,0.083333333,1337512
't Loo,52.45,5.966666667,1337603
Kruisstraat,51.71666667,0.083333333,1338100
Bovenburen,52.93333333,5.466666667,1338314
Pieperij,52.64027778,6.369444444,1338476
Baarlo,51.33333333,6.1,1339009
Wijzend,52.7,5.05,1339029
Glanerbrug,52.21527778,6.966666667,1339108
Weerwille,52.71805556,6.304166667,1339172
Oostdijk,51.45,4.083333333,1339197
Meijelsedijk,51.31666667,5.816666667,1340352
Niuwe Brug,52.36666667,4.666666667,1341336
Baarland,51.41666667,3.883333333,1341348
Nederhemert,51.76666667,5.166666667,1341583
Schipborg,53.075,6.670833333,1341858
De Galhoek,53.08333333,6.05,1342527
Bourtange,53,0.183333333,1342565
Rinkesfort,51.33333333,6.066666667,1342893
Bentveld,52.36666667,4.583333333,1342926
Eestrum ,53.21666667,6.066666667,1343060
Tiendeveen,52.74722222,6.544444444,1343340
Marijenkampen,52.81388889,6.05,1343639
Hill,51.73333333,0.066666667,1343836
Ekamp,53.16666667,0.05,1343922
Pol,51.16666667,5.9,1343968
Klaaswaal,51.77083333,4.433333333,1344346
Horn,51.21666667,5.95,1344401
Papenbeek,51.55,6.083333333,1344509
Schijndel,51.61666667,0.083333333,1344733
Huygevoort,51.45,0.083333333,1344767
Drogeham,53.2,6.116666667,1344800
Donderen,53.09583333,6.545833333,1344870
Barlaque,51.61666667,0.066666667,1345064
Baaium,53.16666667,5.633333333,1345320
De Bosjes,51.95,5.283333333,1345499
Oostvoorne,51.9125,4.083333333,1345529
Koewacht,51.23333333,3.966666667,1345536
Tusschen de Bruggen,51.13333333,6.083333333,1345660
Groenveld,52.76666667,4.783333333,1346036
Boksheide,51.31666667,0.083333333,1346050
Hodenpijl,51.98472222,4.316666667,1346092
Klein Dochteren,52.15,6.366666667,1346485
Amen,52.94305556,6.611111111,1346662
Moordrecht,51.98611111,4.666666667,1346824
Bergenshuizen,51.61666667,0.083333333,1346848
Vlierden,51.43333333,0.083333333,1346915
Oud-Valkenburg,50.85,5.85,1347532
Donk,51.31666667,6.066666667,1347602
Panheel,51.18333333,5.866666667,1347685
Brigdamme,51.51666667,3.6,1347728
Ofwegen,52.16527778,4.6,1347728
Buurmalsen,51.9,5.3,1347808
Papenvoort,51.63333333,0.083333333,1347826
Buurtje,51.81666667,0.066666667,1347837
Oldeholtpade,52.9,6.05,1347868
Zuid-Eierland,53.11666667,4.816666667,1347984
Rijperkerk,53.21666667,5.916666667,1348059
Spankeren,52.05,6.116666667,1348247
Weerd,51.16666667,5.916666667,1348948
Sint-Oedenrode,51.56666667,0.083333333,1349234
Kortenhoef,52.23333333,5.083333333,1349240
Mekkelhorst,52.35833333,7.016666667,1349271
Scharnegoutum,53.06666667,5.683333333,1349273
Oevereind,51.08333333,5.833333333,1349657
Ellerhuizen,53.26666667,0.6,1350237
De Weed,52.65,5.216666667,1350284
Ter Aar,52.16527778,4.7,1350869
Blauwe Sluis,51.68333333,0.066666667,1351374
IJzevoorde,51.96666667,6.366666667,1351753
Wieringerwerf,52.85,5.033333333,1351874
Munsterscheveld,52.825,7.068055556,1352741
Rijen,51.58333333,0.066666667,1352860
Boshoven,51.45,0.066666667,1352947
Hoog-Keppel,52,6.2,1353064
Heijningen,51.65,0.066666667,1353369
Alphen,51.46666667,0.066666667,1353494
Einde,51.23333333,6.016666667,1354102
De Huften,51.31666667,0.083333333,1354124
Havenhoofd,51.83055556,4,1354499
Thij,52.8,6.066666667,1354610
Elburg,52.45,5.833333333,1354691
Lange Heide,51.36666667,6.066666667,1354873
Oldeboorn,53.05,5.9,1354927
Oijen,51.31666667,6.1,1354983
Angerlo,52,6.133333333,1355140
Middenmeer,52.8,5,1355306
War (Franeker),53.2,5.516666667,1355311
Seeryp,53.38333333,5.3,1355459
Zwartsluis,52.64166667,6.066666667,1355908
Het Oudeland,51.51666667,4.2,1355989
Wanroij,51.65,0.083333333,1356236
De Klem,51.73333333,4.5,1356303
Tragel,51.35,3.533333333,1356428
Rijt,51.28333333,0.083333333,1356435
Molembaix,51.55,3.566666667,1356589
Doijum,53.16666667,5.533333333,1356664
Oosterhesselen,52.75416667,6.722222222,1356821
Groot Wieren,53.06666667,5.75,1356987
Wedderheide,53.06666667,0.1,1357173
Dikbroeken,52.87222222,7,1357671
Spaanrijt,51.3,0.083333333,1357827
Ruurlo,52.08333333,6.45,1358262
Zeumeren,52.18333333,5.6,1358324
Boerengat,51.33333333,3.783333333,1358349
Telgt,52.3,5.583333333,1358508
Baarschot,51.45,0.083333333,1358924
Suawoude,53.18333333,5.933333333,1359132
Weert,50.88333333,5.733333333,1359548
Amsweer,53.3,0.9,1360069
Krabbeburen,53.3,6.266666667,1360290
Blaaksedijk,51.81527778,4.5,1360480
Nansum,53.35,0.883333333,1360483
Langen,52.15,6.45,1360629
Nijeberkoop,52.95,6.183333333,1361208
Heveadorp,51.96666667,5.816666667,1361492
IJzerlo,51.88333333,6.533333333,1361499
Scheerwolde,52.75694444,6,1361594
Sint Annerhuisjes,53.3,0.616666667,1361875
Beugt,51.63333333,0.083333333,1362803
Sassenheim,52.225,4.516666667,1363002
Ongeren,53.06666667,4.8,1363067
Veenhuizen,53.03194444,6.395833333,1363224
Leeuwen,51.21666667,6,1363264
Gouderak,51.98472222,4.666666667,1363654
Posthoorn,52.48333333,5.933333333,1363761
Lambertschaag,52.75,5.016666667,1363832
Ridderbuurt,52.15416667,4.666666667,1363938
Wagenberg,51.65,0.066666667,1364167
Zuidlaren,53.09444444,6.681944444,1364280
Statendam,51.68333333,0.066666667,1364399
Bruggen,51.71666667,0.083333333,1364414
Hal,51.61666667,0.083333333,1364789
Buweklooster,53.2,6.133333333,1364837
Arnemuiden,51.5,3.666666667,1365107
Den Hoorn,52.00277778,4.333333333,1365424
